year_month,year,month,sku_id,category,qty_sold,promo_flag,promo_store_days,promo_intensity,holiday_days,days_in_month,n_stores,list_price,avg_selling_price
01/06/22,2022,6,SKU0031,CLEANING,3448,1,30,0.333,0,30,3,19.38,17.44
01/07/22,2022,7,SKU0031,CLEANING,2631,1,5,0.054,1,31,3,19.38,19.07
01/08/22,2022,8,SKU0031,CLEANING,2386,1,13,0.14,0,31,3,19.38,18.57
01/09/22,2022,9,SKU0031,CLEANING,2464,1,6,0.067,0,30,3,19.38,18.99
01/10/22,2022,10,SKU0031,CLEANING,2753,1,9,0.097,1,31,3,19.38,18.82
01/11/22,2022,11,SKU0031,CLEANING,2314,1,7,0.078,1,30,3,19.38,18.93
01/12/22,2022,12,SKU0031,CLEANING,2341,1,6,0.065,1,31,3,19.38,19.01
01/01/23,2023,1,SKU0031,CLEANING,1825,0,0,0,1,31,3,19.38,19.38
01/02/23,2023,2,SKU0031,CLEANING,1685,0,0,0,1,28,3,19.38,19.38
01/03/23,2023,3,SKU0031,CLEANING,2482,1,7,0.075,0,31,3,19.38,18.94
01/04/23,2023,4,SKU0031,CLEANING,3030,1,5,0.056,0,30,3,19.38,19.06
01/05/23,2023,5,SKU0031,CLEANING,2936,1,1,0.011,1,31,3,19.38,19.32
01/06/23,2023,6,SKU0031,CLEANING,2697,0,0,0,0,30,3,19.38,19.38
01/07/23,2023,7,SKU0031,CLEANING,2491,0,0,0,1,31,3,19.38,19.38
01/08/23,2023,8,SKU0031,CLEANING,2491,1,10,0.108,0,31,3,19.38,18.76
01/09/23,2023,9,SKU0031,CLEANING,2644,1,6,0.067,0,30,3,19.38,18.99
01/10/23,2023,10,SKU0031,CLEANING,2906,1,8,0.086,1,31,3,19.38,18.88
01/11/23,2023,11,SKU0031,CLEANING,2518,0,0,0,1,30,3,19.38,19.38
01/12/23,2023,12,SKU0031,CLEANING,2887,1,15,0.161,1,31,3,19.38,18.44
01/01/24,2024,1,SKU0031,CLEANING,2140,1,4,0.043,1,31,3,19.38,19.13
01/02/24,2024,2,SKU0031,CLEANING,1852,0,0,0,1,29,3,19.38,19.38
01/03/24,2024,3,SKU0031,CLEANING,2468,0,0,0,0,31,3,19.38,19.38
01/04/24,2024,4,SKU0031,CLEANING,3098,0,0,0,0,30,3,19.38,19.38
01/05/24,2024,5,SKU0031,CLEANING,3787,1,14,0.151,1,31,3,19.38,18.51
01/06/24,2024,6,SKU0031,CLEANING,2879,0,0,0,0,30,3,19.38,19.38
01/07/24,2024,7,SKU0031,CLEANING,3021,1,12,0.129,1,31,3,19.38,18.63
01/08/24,2024,8,SKU0031,CLEANING,3030,1,9,0.097,0,31,3,19.38,18.82
01/09/24,2024,9,SKU0031,CLEANING,2777,1,3,0.033,0,30,3,19.38,19.19
01/10/24,2024,10,SKU0031,CLEANING,3948,1,22,0.237,1,31,3,19.38,18.01
01/11/24,2024,11,SKU0031,CLEANING,2947,1,5,0.056,1,30,3,19.38,19.06
01/12/24,2024,12,SKU0031,CLEANING,3185,1,24,0.258,1,31,3,19.38,17.88
01/01/25,2025,1,SKU0031,CLEANING,2676,1,19,0.204,1,31,3,19.38,18.19
01/02/25,2025,2,SKU0031,CLEANING,2084,1,1,0.012,1,28,3,19.38,19.31
01/03/25,2025,3,SKU0031,CLEANING,3200,1,11,0.118,0,31,3,19.38,18.69
01/04/25,2025,4,SKU0031,CLEANING,3268,0,0,0,0,30,3,19.38,19.38
01/05/25,2025,5,SKU0031,CLEANING,3656,0,0,0,1,31,3,19.38,19.38
01/06/25,2025,6,SKU0031,CLEANING,3325,0,0,0,0,30,3,19.38,19.38
01/07/25,2025,7,SKU0031,CLEANING,3014,0,0,0,1,31,3,19.38,19.38
01/08/25,2025,8,SKU0031,CLEANING,2890,0,0,0,0,31,3,19.38,19.38
01/09/25,2025,9,SKU0031,CLEANING,3104,1,9,0.1,0,30,3,19.38,18.8
01/10/25,2025,10,SKU0031,CLEANING,3759,1,16,0.172,1,31,3,19.38,18.38
01/11/25,2025,11,SKU0031,CLEANING,4360,1,21,0.233,1,30,3,19.38,18.02
01/12/25,2025,12,SKU0031,CLEANING,2775,1,10,0.108,1,31,3,19.38,18.76
01/01/22,2022,1,SKU0032,CLEANING,3465,0,0,0,1,31,3,13.1,13.1
01/02/22,2022,2,SKU0032,CLEANING,3771,1,7,0.083,1,28,3,13.1,12.77
01/03/22,2022,3,SKU0032,CLEANING,4794,1,5,0.054,0,31,3,13.1,12.89
01/04/22,2022,4,SKU0032,CLEANING,7766,1,26,0.289,0,30,3,13.1,11.96
01/05/22,2022,5,SKU0032,CLEANING,6042,0,0,0,1,31,3,13.1,13.1
01/06/22,2022,6,SKU0032,CLEANING,7020,1,16,0.178,0,30,3,13.1,12.4
01/07/22,2022,7,SKU0032,CLEANING,4966,0,0,0,1,31,3,13.1,13.1
01/08/22,2022,8,SKU0032,CLEANING,4516,0,0,0,0,31,3,13.1,13.1
01/09/22,2022,9,SKU0032,CLEANING,6481,1,19,0.211,0,30,3,13.1,12.27
01/10/22,2022,10,SKU0032,CLEANING,5256,1,4,0.043,1,31,3,13.1,12.93
01/11/22,2022,11,SKU0032,CLEANING,5257,1,5,0.056,1,30,3,13.1,12.88
01/12/22,2022,12,SKU0032,CLEANING,4400,0,0,0,1,31,3,13.1,13.1
01/01/23,2023,1,SKU0032,CLEANING,5682,1,24,0.258,1,31,3,13.1,12.09
01/02/23,2023,2,SKU0032,CLEANING,5102,1,15,0.179,1,28,3,13.1,12.4
01/03/23,2023,3,SKU0032,CLEANING,5506,1,6,0.065,0,31,3,13.1,12.85
01/04/23,2023,4,SKU0032,CLEANING,7252,1,13,0.144,0,30,3,13.1,12.53
01/05/23,2023,5,SKU0032,CLEANING,7806,1,11,0.118,1,31,3,13.1,12.64
01/06/23,2023,6,SKU0032,CLEANING,9039,1,23,0.256,0,30,3,13.1,12.1
01/07/23,2023,7,SKU0032,CLEANING,5216,0,0,0,1,31,3,13.1,13.1
01/08/23,2023,8,SKU0032,CLEANING,5754,1,6,0.065,0,31,3,13.1,12.85
01/09/23,2023,9,SKU0032,CLEANING,6345,1,6,0.067,0,30,3,13.1,12.84
01/10/23,2023,10,SKU0032,CLEANING,6457,1,11,0.118,1,31,3,13.1,12.64
01/11/23,2023,11,SKU0032,CLEANING,6389,1,14,0.156,1,30,3,13.1,12.49
01/12/23,2023,12,SKU0032,CLEANING,7011,1,26,0.28,1,31,3,13.1,12
01/01/24,2024,1,SKU0032,CLEANING,5185,1,12,0.129,1,31,3,13.1,12.59
01/02/24,2024,2,SKU0032,CLEANING,5825,1,15,0.172,1,29,3,13.1,12.42
01/03/24,2024,3,SKU0032,CLEANING,5485,0,0,0,0,31,3,13.1,13.1
01/04/24,2024,4,SKU0032,CLEANING,6658,0,0,0,0,30,3,13.1,13.1
01/05/24,2024,5,SKU0032,CLEANING,8885,1,8,0.086,1,31,3,13.1,12.76
01/06/24,2024,6,SKU0032,CLEANING,7465,1,10,0.111,0,30,3,13.1,12.66
01/07/24,2024,7,SKU0032,CLEANING,6039,0,0,0,1,31,3,13.1,13.1
01/08/24,2024,8,SKU0032,CLEANING,7568,1,21,0.226,0,31,3,13.1,12.21
01/09/24,2024,9,SKU0032,CLEANING,5666,0,0,0,0,30,3,13.1,13.1
01/10/24,2024,10,SKU0032,CLEANING,5871,0,0,0,1,31,3,13.1,13.1
01/11/24,2024,11,SKU0032,CLEANING,6530,1,5,0.056,1,30,3,13.1,12.88
01/12/24,2024,12,SKU0032,CLEANING,6837,1,13,0.14,1,31,3,13.1,12.55
01/01/25,2025,1,SKU0032,CLEANING,5713,1,11,0.118,1,31,3,13.1,12.64
01/02/25,2025,2,SKU0032,CLEANING,4393,0,0,0,1,28,3,13.1,13.1
01/03/25,2025,3,SKU0032,CLEANING,7776,1,12,0.129,0,31,3,13.1,12.59
01/04/25,2025,4,SKU0032,CLEANING,7259,1,7,0.078,0,30,3,13.1,12.79
01/05/25,2025,5,SKU0032,CLEANING,10342,1,13,0.14,1,31,3,13.1,12.55
01/06/25,2025,6,SKU0032,CLEANING,8053,1,7,0.078,0,30,3,13.1,12.79
01/07/25,2025,7,SKU0032,CLEANING,8566,1,13,0.14,1,31,3,13.1,12.55
01/08/25,2025,8,SKU0032,CLEANING,7772,1,13,0.14,0,31,3,13.1,12.55
01/09/25,2025,9,SKU0032,CLEANING,10444,1,23,0.256,0,30,3,13.1,12.1
01/10/25,2025,10,SKU0032,CLEANING,7454,1,5,0.054,1,31,3,13.1,12.89
01/11/25,2025,11,SKU0032,CLEANING,7592,1,9,0.1,1,30,3,13.1,12.71
01/12/25,2025,12,SKU0032,CLEANING,5790,0,0,0,1,31,3,13.1,13.1
01/01/22,2022,1,SKU0033,PERSONAL_CARE,2997,1,11,0.118,1,31,3,2.1,2.03
01/02/22,2022,2,SKU0033,PERSONAL_CARE,3238,1,14,0.167,1,28,3,2.1,2
01/03/22,2022,3,SKU0033,PERSONAL_CARE,3382,1,6,0.065,0,31,3,2.1,2.06
01/04/22,2022,4,SKU0033,PERSONAL_CARE,3767,0,0,0,0,30,3,2.1,2.1
01/05/22,2022,5,SKU0033,PERSONAL_CARE,4741,1,8,0.086,1,31,3,2.1,2.05
01/06/22,2022,6,SKU0033,PERSONAL_CARE,3654,0,0,0,0,30,3,2.1,2.1
01/07/22,2022,7,SKU0033,PERSONAL_CARE,3980,1,3,0.032,1,31,3,2.1,2.08
01/08/22,2022,8,SKU0033,PERSONAL_CARE,3786,1,12,0.129,0,31,3,2.1,2.02
01/09/22,2022,9,SKU0033,PERSONAL_CARE,4281,1,14,0.156,0,30,3,2.1,2
01/10/22,2022,10,SKU0033,PERSONAL_CARE,3848,1,5,0.054,1,31,3,2.1,2.07
01/11/22,2022,11,SKU0033,PERSONAL_CARE,3866,1,12,0.133,1,30,3,2.1,2.02
01/12/22,2022,12,SKU0033,PERSONAL_CARE,3055,0,0,0,1,31,3,2.1,2.1
01/01/23,2023,1,SKU0033,PERSONAL_CARE,2538,0,0,0,1,31,3,2.1,2.1
01/02/23,2023,2,SKU0033,PERSONAL_CARE,3224,1,12,0.143,1,28,3,2.1,2.01
01/03/23,2023,3,SKU0033,PERSONAL_CARE,4104,1,9,0.097,0,31,3,2.1,2.04
01/04/23,2023,4,SKU0033,PERSONAL_CARE,3970,0,0,0,0,30,3,2.1,2.1
01/05/23,2023,5,SKU0033,PERSONAL_CARE,5397,1,10,0.108,1,31,3,2.1,2.03
01/06/23,2023,6,SKU0033,PERSONAL_CARE,5250,1,20,0.222,0,30,3,2.1,1.96
01/07/23,2023,7,SKU0033,PERSONAL_CARE,4762,1,10,0.108,1,31,3,2.1,2.03
01/08/23,2023,8,SKU0033,PERSONAL_CARE,3951,1,9,0.097,0,31,3,2.1,2.04
01/09/23,2023,9,SKU0033,PERSONAL_CARE,3581,0,0,0,0,30,3,2.1,2.1
01/10/23,2023,10,SKU0033,PERSONAL_CARE,4395,1,11,0.118,1,31,3,2.1,2.03
01/11/23,2023,11,SKU0033,PERSONAL_CARE,3305,0,0,0,1,30,3,2.1,2.1
01/12/23,2023,12,SKU0033,PERSONAL_CARE,3422,1,9,0.097,1,31,3,2.1,2.04
01/01/24,2024,1,SKU0033,PERSONAL_CARE,2582,0,0,0,1,31,3,2.1,2.1
01/02/24,2024,2,SKU0033,PERSONAL_CARE,3783,1,20,0.23,1,29,3,2.1,1.96
01/03/24,2024,3,SKU0033,PERSONAL_CARE,3458,0,0,0,0,31,3,2.1,2.1
01/04/24,2024,4,SKU0033,PERSONAL_CARE,3692,0,0,0,0,30,3,2.1,2.1
01/05/24,2024,5,SKU0033,PERSONAL_CARE,5385,1,13,0.14,1,31,3,2.1,2.01
01/06/24,2024,6,SKU0033,PERSONAL_CARE,5679,1,13,0.144,0,30,3,2.1,2.01
01/07/24,2024,7,SKU0033,PERSONAL_CARE,4304,1,14,0.151,1,31,3,2.1,2.01
01/08/24,2024,8,SKU0033,PERSONAL_CARE,3910,1,9,0.097,0,31,3,2.1,2.04
01/09/24,2024,9,SKU0033,PERSONAL_CARE,4700,1,12,0.133,0,30,3,2.1,2.02
01/10/24,2024,10,SKU0033,PERSONAL_CARE,3799,1,2,0.022,1,31,3,2.1,2.09
01/11/24,2024,11,SKU0033,PERSONAL_CARE,4093,1,11,0.122,1,30,3,2.1,2.02
01/12/24,2024,12,SKU0033,PERSONAL_CARE,4807,1,28,0.301,1,31,3,2.1,1.91
01/01/25,2025,1,SKU0033,PERSONAL_CARE,2727,0,0,0,1,31,3,2.1,2.1
01/02/25,2025,2,SKU0033,PERSONAL_CARE,2650,0,0,0,1,28,3,2.1,2.1
01/03/25,2025,3,SKU0033,PERSONAL_CARE,4027,1,9,0.097,0,31,3,2.1,2.04
01/04/25,2025,4,SKU0033,PERSONAL_CARE,5354,1,14,0.156,0,30,3,2.1,2
01/05/25,2025,5,SKU0033,PERSONAL_CARE,5981,1,13,0.14,1,31,3,2.1,2.01
01/06/25,2025,6,SKU0033,PERSONAL_CARE,4305,0,0,0,0,30,3,2.1,2.1
01/07/25,2025,7,SKU0033,PERSONAL_CARE,4126,0,0,0,1,31,3,2.1,2.1
01/08/25,2025,8,SKU0033,PERSONAL_CARE,4645,1,11,0.118,0,31,3,2.1,2.03
01/09/25,2025,9,SKU0033,PERSONAL_CARE,3725,1,5,0.056,0,30,3,2.1,2.06
01/10/25,2025,10,SKU0033,PERSONAL_CARE,4993,1,13,0.14,1,31,3,2.1,2.01
01/11/25,2025,11,SKU0033,PERSONAL_CARE,3752,0,0,0,1,30,3,2.1,2.1
01/12/25,2025,12,SKU0033,PERSONAL_CARE,3809,1,11,0.118,1,31,3,2.1,2.03
01/01/22,2022,1,SKU0034,PERSONAL_CARE,1409,1,12,0.129,1,31,3,16.46,15.82
01/02/22,2022,2,SKU0034,PERSONAL_CARE,992,0,0,0,1,28,3,16.46,16.46
01/03/22,2022,3,SKU0034,PERSONAL_CARE,1834,1,22,0.237,0,31,3,16.46,15.29
01/04/22,2022,4,SKU0034,PERSONAL_CARE,1719,1,6,0.067,0,30,3,16.46,16.13
01/05/22,2022,5,SKU0034,PERSONAL_CARE,1883,1,7,0.075,1,31,3,16.46,16.09
01/06/22,2022,6,SKU0034,PERSONAL_CARE,2018,1,13,0.144,0,30,3,16.46,15.75
01/07/22,2022,7,SKU0034,PERSONAL_CARE,1754,1,12,0.129,1,31,3,16.46,15.82
01/08/22,2022,8,SKU0034,PERSONAL_CARE,2065,1,22,0.237,0,31,3,16.46,15.29
01/09/22,2022,9,SKU0034,PERSONAL_CARE,1999,1,23,0.256,0,30,3,16.46,15.2
01/10/22,2022,10,SKU0034,PERSONAL_CARE,1707,1,11,0.118,1,31,3,16.46,15.88
01/11/22,2022,11,SKU0034,PERSONAL_CARE,1319,0,0,0,1,30,3,16.46,16.46
01/12/22,2022,12,SKU0034,PERSONAL_CARE,1364,1,9,0.097,1,31,3,16.46,15.98
01/01/23,2023,1,SKU0034,PERSONAL_CARE,1144,1,3,0.032,1,31,3,16.46,16.3
01/02/23,2023,2,SKU0034,PERSONAL_CARE,1009,0,0,0,1,28,3,16.46,16.46
01/03/23,2023,3,SKU0034,PERSONAL_CARE,1588,1,6,0.065,0,31,3,16.46,16.14
01/04/23,2023,4,SKU0034,PERSONAL_CARE,1676,1,3,0.033,0,30,3,16.46,16.3
01/05/23,2023,5,SKU0034,PERSONAL_CARE,2126,1,13,0.14,1,31,3,16.46,15.77
01/06/23,2023,6,SKU0034,PERSONAL_CARE,1978,1,10,0.111,0,30,3,16.46,15.91
01/07/23,2023,7,SKU0034,PERSONAL_CARE,1825,1,13,0.14,1,31,3,16.46,15.77
01/08/23,2023,8,SKU0034,PERSONAL_CARE,1211,0,0,0,0,31,3,16.46,16.46
01/09/23,2023,9,SKU0034,PERSONAL_CARE,2176,1,22,0.244,0,30,3,16.46,15.25
01/10/23,2023,10,SKU0034,PERSONAL_CARE,1572,1,12,0.129,1,31,3,16.46,15.82
01/11/23,2023,11,SKU0034,PERSONAL_CARE,1357,1,4,0.044,1,30,3,16.46,16.24
01/12/23,2023,12,SKU0034,PERSONAL_CARE,1588,1,17,0.183,1,31,3,16.46,15.56
01/01/24,2024,1,SKU0034,PERSONAL_CARE,1285,1,11,0.118,1,31,3,16.46,15.88
01/02/24,2024,2,SKU0034,PERSONAL_CARE,1361,1,19,0.218,1,29,3,16.46,15.38
01/03/24,2024,3,SKU0034,PERSONAL_CARE,1297,0,0,0,0,31,3,16.46,16.46
01/04/24,2024,4,SKU0034,PERSONAL_CARE,1474,1,1,0.011,0,30,3,16.46,16.41
01/05/24,2024,5,SKU0034,PERSONAL_CARE,1831,1,11,0.118,1,31,3,16.46,15.88
01/06/24,2024,6,SKU0034,PERSONAL_CARE,1540,0,0,0,0,30,3,16.46,16.46
01/07/24,2024,7,SKU0034,PERSONAL_CARE,1377,0,0,0,1,31,3,16.46,16.46
01/08/24,2024,8,SKU0034,PERSONAL_CARE,1615,1,13,0.14,0,31,3,16.46,15.77
01/09/24,2024,9,SKU0034,PERSONAL_CARE,1487,1,12,0.133,0,30,3,16.46,15.8
01/10/24,2024,10,SKU0034,PERSONAL_CARE,1431,1,5,0.054,1,31,3,16.46,16.19
01/11/24,2024,11,SKU0034,PERSONAL_CARE,1671,1,11,0.122,1,30,3,16.46,15.86
01/12/24,2024,12,SKU0034,PERSONAL_CARE,1026,0,0,0,1,31,3,16.46,16.46
01/01/25,2025,1,SKU0034,PERSONAL_CARE,1242,1,14,0.151,1,31,3,16.46,15.72
01/02/25,2025,2,SKU0034,PERSONAL_CARE,871,0,0,0,1,28,3,16.46,16.46
01/03/25,2025,3,SKU0034,PERSONAL_CARE,1406,1,14,0.151,0,31,3,16.46,15.72
01/04/25,2025,4,SKU0034,PERSONAL_CARE,1537,1,8,0.089,0,30,3,16.46,16.02
01/05/25,2025,5,SKU0034,PERSONAL_CARE,1996,1,12,0.129,1,31,3,16.46,15.82
01/06/25,2025,6,SKU0034,PERSONAL_CARE,1649,1,11,0.122,0,30,3,16.46,15.86
01/07/25,2025,7,SKU0034,PERSONAL_CARE,1309,0,0,0,1,31,3,16.46,16.46
01/08/25,2025,8,SKU0034,PERSONAL_CARE,1215,0,0,0,0,31,3,16.46,16.46
01/09/25,2025,9,SKU0034,PERSONAL_CARE,1381,1,9,0.1,0,30,3,16.46,15.97
01/10/25,2025,10,SKU0034,PERSONAL_CARE,1498,1,10,0.108,1,31,3,16.46,15.93
01/11/25,2025,11,SKU0034,PERSONAL_CARE,1733,1,18,0.2,1,30,3,16.46,15.47
01/12/25,2025,12,SKU0034,PERSONAL_CARE,1078,1,1,0.011,1,31,3,16.46,16.41
01/01/22,2022,1,SKU0035,PERSONAL_CARE,1940,1,8,0.086,1,31,3,22.83,22.24
01/02/22,2022,2,SKU0035,PERSONAL_CARE,1733,0,0,0,1,28,3,22.83,22.83
01/03/22,2022,3,SKU0035,PERSONAL_CARE,3008,1,22,0.237,0,31,3,22.83,21.21
01/04/22,2022,4,SKU0035,PERSONAL_CARE,2814,1,2,0.022,0,30,3,22.83,22.68
01/05/22,2022,5,SKU0035,PERSONAL_CARE,2970,0,0,0,1,31,3,22.83,22.83
01/06/22,2022,6,SKU0035,PERSONAL_CARE,3540,1,10,0.111,0,30,3,22.83,22.07
01/07/22,2022,7,SKU0035,PERSONAL_CARE,2681,0,0,0,1,31,3,22.83,22.83
01/08/22,2022,8,SKU0035,PERSONAL_CARE,2334,0,0,0,0,31,3,22.83,22.83
01/09/22,2022,9,SKU0035,PERSONAL_CARE,2436,0,0,0,0,30,3,22.83,22.83
01/10/22,2022,10,SKU0035,PERSONAL_CARE,3341,1,14,0.151,1,31,3,22.83,21.8
01/11/22,2022,11,SKU0035,PERSONAL_CARE,2966,1,13,0.144,1,30,3,22.83,21.84
01/12/22,2022,12,SKU0035,PERSONAL_CARE,3035,1,21,0.226,1,31,3,22.83,21.28
01/01/23,2023,1,SKU0035,PERSONAL_CARE,1863,1,3,0.032,1,31,3,22.83,22.61
01/02/23,2023,2,SKU0035,PERSONAL_CARE,1833,1,2,0.024,1,28,3,22.83,22.67
01/03/23,2023,3,SKU0035,PERSONAL_CARE,2778,1,7,0.075,0,31,3,22.83,22.31
01/04/23,2023,4,SKU0035,PERSONAL_CARE,2741,0,0,0,0,30,3,22.83,22.83
01/05/23,2023,5,SKU0035,PERSONAL_CARE,3030,1,2,0.022,1,31,3,22.83,22.68
01/06/23,2023,6,SKU0035,PERSONAL_CARE,3682,1,11,0.122,0,30,3,22.83,21.99
01/07/23,2023,7,SKU0035,PERSONAL_CARE,3791,1,13,0.14,1,31,3,22.83,21.87
01/08/23,2023,8,SKU0035,PERSONAL_CARE,3714,1,18,0.194,0,31,3,22.83,21.5
01/09/23,2023,9,SKU0035,PERSONAL_CARE,2544,0,0,0,0,30,3,22.83,22.83
01/10/23,2023,10,SKU0035,PERSONAL_CARE,2629,0,0,0,1,31,3,22.83,22.83
01/11/23,2023,11,SKU0035,PERSONAL_CARE,2416,0,0,0,1,30,3,22.83,22.83
01/12/23,2023,12,SKU0035,PERSONAL_CARE,2558,1,4,0.043,1,31,3,22.83,22.54
01/01/24,2024,1,SKU0035,PERSONAL_CARE,2938,1,30,0.323,1,31,3,22.83,20.62
01/02/24,2024,2,SKU0035,PERSONAL_CARE,2647,1,13,0.149,1,29,3,22.83,21.81
01/03/24,2024,3,SKU0035,PERSONAL_CARE,2654,1,1,0.011,0,31,3,22.83,22.76
01/04/24,2024,4,SKU0035,PERSONAL_CARE,3507,1,14,0.156,0,30,3,22.83,21.76
01/05/24,2024,5,SKU0035,PERSONAL_CARE,3204,0,0,0,1,31,3,22.83,22.83
01/06/24,2024,6,SKU0035,PERSONAL_CARE,4053,1,11,0.122,0,30,3,22.83,21.99
01/07/24,2024,7,SKU0035,PERSONAL_CARE,3743,1,16,0.172,1,31,3,22.83,21.65
01/08/24,2024,8,SKU0035,PERSONAL_CARE,3384,1,10,0.108,0,31,3,22.83,22.09
01/09/24,2024,9,SKU0035,PERSONAL_CARE,2741,1,2,0.022,0,30,3,22.83,22.68
01/10/24,2024,10,SKU0035,PERSONAL_CARE,3106,1,5,0.054,1,31,3,22.83,22.46
01/11/24,2024,11,SKU0035,PERSONAL_CARE,3790,1,17,0.189,1,30,3,22.83,21.54
01/12/24,2024,12,SKU0035,PERSONAL_CARE,2680,1,7,0.075,1,31,3,22.83,22.31
01/01/25,2025,1,SKU0035,PERSONAL_CARE,2501,1,6,0.065,1,31,3,22.83,22.39
01/02/25,2025,2,SKU0035,PERSONAL_CARE,2354,1,6,0.071,1,28,3,22.83,22.34
01/03/25,2025,3,SKU0035,PERSONAL_CARE,3914,1,20,0.215,0,31,3,22.83,21.36
01/04/25,2025,4,SKU0035,PERSONAL_CARE,3427,1,4,0.044,0,30,3,22.83,22.53
01/05/25,2025,5,SKU0035,PERSONAL_CARE,4834,1,13,0.14,1,31,3,22.83,21.87
01/06/25,2025,6,SKU0035,PERSONAL_CARE,3414,1,5,0.056,0,30,3,22.83,22.45
01/07/25,2025,7,SKU0035,PERSONAL_CARE,3048,1,2,0.022,1,31,3,22.83,22.68
01/08/25,2025,8,SKU0035,PERSONAL_CARE,3822,1,11,0.118,0,31,3,22.83,22.02
01/09/25,2025,9,SKU0035,PERSONAL_CARE,2786,1,1,0.011,0,30,3,22.83,22.75
01/10/25,2025,10,SKU0035,PERSONAL_CARE,3645,1,9,0.097,1,31,3,22.83,22.17
01/11/25,2025,11,SKU0035,PERSONAL_CARE,3303,1,13,0.144,1,30,3,22.83,21.84
01/12/25,2025,12,SKU0035,PERSONAL_CARE,2448,0,0,0,1,31,3,22.83,22.83
01/01/22,2022,1,SKU0036,PERSONAL_CARE,1588,0,0,0,1,31,3,19.26,19.26
01/02/22,2022,2,SKU0036,PERSONAL_CARE,2267,1,19,0.226,1,28,3,19.26,17.95
01/03/22,2022,3,SKU0036,PERSONAL_CARE,1972,1,1,0.011,0,31,3,19.26,19.2
01/04/22,2022,4,SKU0036,PERSONAL_CARE,3516,1,24,0.267,0,30,3,19.26,17.72
01/05/22,2022,5,SKU0036,PERSONAL_CARE,2888,1,8,0.086,1,31,3,19.26,18.76
01/06/22,2022,6,SKU0036,PERSONAL_CARE,2926,1,9,0.1,0,30,3,19.26,18.68
01/07/22,2022,7,SKU0036,PERSONAL_CARE,3243,1,22,0.237,1,31,3,19.26,17.89
01/08/22,2022,8,SKU0036,PERSONAL_CARE,2038,0,0,0,0,31,3,19.26,19.26
01/09/22,2022,9,SKU0036,PERSONAL_CARE,2050,0,0,0,0,30,3,19.26,19.26
01/10/22,2022,10,SKU0036,PERSONAL_CARE,2650,1,10,0.108,1,31,3,19.26,18.64
01/11/22,2022,11,SKU0036,PERSONAL_CARE,2360,1,6,0.067,1,30,3,19.26,18.87
01/12/22,2022,12,SKU0036,PERSONAL_CARE,2356,1,13,0.14,1,31,3,19.26,18.45
01/01/23,2023,1,SKU0036,PERSONAL_CARE,2115,1,12,0.129,1,31,3,19.26,18.51
01/02/23,2023,2,SKU0036,PERSONAL_CARE,2088,1,16,0.19,1,28,3,19.26,18.16
01/03/23,2023,3,SKU0036,PERSONAL_CARE,2823,1,19,0.204,0,31,3,19.26,18.08
01/04/23,2023,4,SKU0036,PERSONAL_CARE,2555,1,4,0.044,0,30,3,19.26,19
01/05/23,2023,5,SKU0036,PERSONAL_CARE,3456,1,12,0.129,1,31,3,19.26,18.51
01/06/23,2023,6,SKU0036,PERSONAL_CARE,3618,1,14,0.156,0,30,3,19.26,18.36
01/07/23,2023,7,SKU0036,PERSONAL_CARE,2366,0,0,0,1,31,3,19.26,19.26
01/08/23,2023,8,SKU0036,PERSONAL_CARE,2195,0,0,0,0,31,3,19.26,19.26
01/09/23,2023,9,SKU0036,PERSONAL_CARE,2123,0,0,0,0,30,3,19.26,19.26
01/10/23,2023,10,SKU0036,PERSONAL_CARE,2588,1,6,0.065,1,31,3,19.26,18.89
01/11/23,2023,11,SKU0036,PERSONAL_CARE,2087,0,0,0,1,30,3,19.26,19.26
01/12/23,2023,12,SKU0036,PERSONAL_CARE,2425,1,6,0.065,1,31,3,19.26,18.89
01/01/24,2024,1,SKU0036,PERSONAL_CARE,1702,1,1,0.011,1,31,3,19.26,19.2
01/02/24,2024,2,SKU0036,PERSONAL_CARE,1673,0,0,0,1,29,3,19.26,19.26
01/03/24,2024,3,SKU0036,PERSONAL_CARE,3058,1,16,0.172,0,31,3,19.26,18.27
01/04/24,2024,4,SKU0036,PERSONAL_CARE,2852,1,8,0.089,0,30,3,19.26,18.75
01/05/24,2024,5,SKU0036,PERSONAL_CARE,3305,1,7,0.075,1,31,3,19.26,18.82
01/06/24,2024,6,SKU0036,PERSONAL_CARE,2840,1,5,0.056,0,30,3,19.26,18.94
01/07/24,2024,7,SKU0036,PERSONAL_CARE,3616,1,19,0.204,1,31,3,19.26,18.08
01/08/24,2024,8,SKU0036,PERSONAL_CARE,2748,1,13,0.14,0,31,3,19.26,18.45
01/09/24,2024,9,SKU0036,PERSONAL_CARE,2225,0,0,0,0,30,3,19.26,19.26
01/10/24,2024,10,SKU0036,PERSONAL_CARE,2711,1,10,0.108,1,31,3,19.26,18.64
01/11/24,2024,11,SKU0036,PERSONAL_CARE,3237,1,19,0.211,1,30,3,19.26,18.04
01/12/24,2024,12,SKU0036,PERSONAL_CARE,2709,1,21,0.226,1,31,3,19.26,17.95
01/01/25,2025,1,SKU0036,PERSONAL_CARE,2265,1,11,0.118,1,31,3,19.26,18.58
01/02/25,2025,2,SKU0036,PERSONAL_CARE,1989,1,7,0.083,1,28,3,19.26,18.78
01/03/25,2025,3,SKU0036,PERSONAL_CARE,2400,1,3,0.032,0,31,3,19.26,19.07
